doc_id,event_date,t0,CAR_aug,alpha_aug,n_est_aug,delisted_flag,b_mktrf,b_banks_x,b_d_dgs2,name,bank_IDRSSD,S,S_norm,char_quarter,uninsured_share,size,ROA,NPL_ratio,equity_ratio,deposit_reliance,CAR_mkt,beta_mkt,n_est_mkt,vulnerability_score,is_trust_or_specialized
1,2022-01-20,2022-01-20,0.021761782514457945,0.0004408814007032306,200,False,0.025081938252690006,1.3456351873100447,-0.07644477772441931,SYNCHRONY BANK,1216022,0.1231,0.0243,2021-12-31,0.1545629770699267,18.27060176349516,0.0466048522030117,0.0113645089457114,0.1356781000185908,0.8753007918050197,0.0268992044565906,1.4660795437165357,200,-0.047934451814912,True
1,2022-01-20,2022-01-20,-0.005584361162850507,0.00011358214841836082,200,False,-0.41751728705963975,1.5854117454991414,-0.033838320806441696,"CITIZENS BANK, NATIONAL ASSOCIATION",3303298,0.1231,0.0243,2021-12-31,0.4575959811418342,19.052322861784,0.012272390359322,0.0099478063437744,0.1209225867756633,0.9500610816924464,0.0059317596769699,1.2624621173646853,200,-0.0218017994438813,False
1,2022-01-20,2022-01-20,-0.008537633064690176,0.0008132672588963871,200,False,-0.6580116778971681,0.7203176404976755,-0.016712164881558605,"MIDDLEFIELD BANKING COMPANY, THE",177920,0.1231,0.0243,2021-12-31,0.347400024841209,14.10044134911025,0.0155963509743018,0.0049443292339189,0.1132521603104529,0.9901050139006448,-0.002456429226145,0.1053894699249016,200,-0.0186648885024873,False
1,2022-01-20,2022-01-20,-0.018984833684341708,0.0010711902655520175,200,False,-0.00562348052941157,0.23059460086351186,0.030171737835279773,COMMUNITY BANK,371924,0.1231,0.0243,2021-12-31,0.3608747505330661,14.16870856435507,0.0079249065581727,0.0048618920920536,0.0886919408575223,0.95976798859213,-0.013475291279269,0.2449161953818002,200,-0.0121522991519625,False
1,2022-01-20,2022-01-20,-0.01683896108123117,0.0009284228867699072,200,False,0.06933619779412109,1.2220787150732348,0.06430318614677145,VERITEX COMMUNITY BANK,3221468,0.1231,0.0243,2021-12-31,0.6116758223587859,16.09319816488281,0.0154529905837535,0.007997135080702,0.1532989361703218,0.8970432287669671,0.001170141416142,1.3767955390805815,200,-0.0209814377105824,False
1,2022-01-20,2022-01-20,-0.0019122654964554633,0.00022215988369504662,200,False,-0.29989909101251955,1.2973282605598462,0.016434915205511977,FIRST FOUNDATION BANK,3637685,0.1231,0.0243,2021-12-31,0.6510019744659561,16.135120993795333,0.0105402129494241,0.0011241653295155,0.1053565127833458,0.9716854458571954,0.0123206276379802,1.0815264604421184,200,-0.0173971685792301,False
1,2022-01-20,2022-01-20,0.013820828102037844,0.0006184291534205476,200,False,-0.19171297856640007,0.7982242516588928,-0.029365671505779123,GLENS FALLS NATIONAL BANK AND TRUST COMPANY,866000,0.1231,0.0243,2021-12-31,0.2718974198057366,14.969272429306589,0.0118125760229343,0.0036853971134792,0.0923120309290318,0.9746475016064912,0.0182802968437555,0.6532968760745124,200,-0.0146716748439502,False
1,2022-01-20,2022-01-20,-0.22370079788993696,0.002363060040263698,200,False,0.1310443715422318,1.1952034475749653,-0.06968467829091621,"TBK BANK, SSB",766164,0.1231,0.0243,2021-12-31,0.3613194690999232,15.597715359720748,0.0205632056160708,0.0111402828318804,0.1578769448480509,0.9398602231386514,-0.2204197317800557,1.397464039083854,200,-0.0363793567989745,False
1,2022-01-20,2022-01-20,0.029561110931602314,0.0006429728987440247,200,False,-0.21020986955453302,0.4344959591705416,0.012198285125877582,FIRST FED BANK,403179,0.1231,0.0243,2021-12-31,0.2968078583463774,14.466496827221468,0.0087638094930143,0.0010187137421702,0.1036073788313634,0.933699719159795,0.0345263057898459,0.2415466693387643,200,-0.0167498272849897,False
1,2022-01-20,2022-01-20,0.006608786610165292,0.0002764830840499418,200,False,-0.361074661179477,1.4458090925545468,-0.0018559682657244884,"ASSOCIATED BANK, NATIONAL ASSOCIATION",917742,0.1231,0.0243,2021-12-31,0.5583767331190419,17.37250323775589,0.010302984439127,0.0055884290296851,0.112770411695789,0.9164106665130324,0.0202980141164584,1.1755388458374962,200,-0.0002128891994825,False
