bank_IDRSSD,name,doc_id,event_date,t0,CAR,alpha,beta,n_est,delisted_flag,S,S_norm,n_design,char_quarter,char_lookahead,filing_type,uninsured_share,size,ROA,NPL_ratio,equity_ratio,deposit_reliance,failed,score_rf,is_trust_or_specialized,score_ols
476810,"CITIBANK, N.A.",10,2020-08-13,2020-08-13,-0.1002713336797846,-0.0012228596768655,1.73046803460433,200,False,0.0,0.0,2,2020-06-30,False,31,0.3523838338544667,21.214129744762293,0.0024434927010449,0.0110445639728236,0.0938712526633886,0.8409543227205117,False,-0.0050324835890505,False,0.0116646538052422
852320,TRUIST BANK,10,2020-08-13,2020-08-13,-0.0933653947494821,-0.0013218559715462,1.567411599246575,200,False,0.0,0.0,2,2020-06-30,False,31,0.4565271291674015,20.01804405085865,0.0080202591503221,0.0069474721816768,0.1308848803337658,0.911435667092229,False,-0.0183357470944674,False,0.0032705543300937
35301,STATE STREET BANK AND TRUST COMPANY,10,2020-08-13,2020-08-13,-0.0608037610008928,0.0004912942703411,1.412151064855862,200,False,0.0,0.0,2,2020-06-30,False,31,0.6004902078635207,19.438834683024247,0.0100213866651252,0.0,0.0932848761596485,0.828623907309571,False,0.0566793351014206,True,0.0520928789157411
17147,FIRST MERCHANTS BANK,10,2020-08-13,2020-08-13,-0.104557444383546,-0.0014604343525737,1.2107269403342078,200,False,0.0,0.0,2,2020-06-30,False,41,0.4175644636249254,16.43996978038503,0.0103931902845458,0.0059232586213237,0.1364638582671401,0.9231104057777944,False,-0.0092493134954156,False,-0.0016787549661584
572374,GREAT SOUTHERN BANK,10,2020-08-13,2020-08-13,-0.0789735353779161,-0.0016658259909954,1.1583137740387213,200,False,0.0,0.0,2,2020-06-30,False,41,0.555943216548005,15.532832000576626,0.0112309882774135,0.0023162970390864,0.1235943758876326,0.950667524931543,False,-0.0163287107142866,False,-0.016151722612214
489623,"PARK NATIONAL BANK, THE",10,2020-08-13,2020-08-13,-0.0396688999645132,-0.0014487228365394,1.0167014303979516,200,False,0.0,0.0,2,2020-06-30,False,41,0.192704023694493,16.08549001783803,0.0117071634624424,0.0140572371237353,0.0955500257149298,0.9401148274332978,False,-0.0168652279662799,False,-0.0209391885593584
595869,CATHAY BANK,10,2020-08-13,2020-08-13,-0.1096919188740352,-0.0012282487540763,1.5017584365054422,200,False,0.0,0.0,2,2020-06-30,False,31,0.3676208802272738,16.772257066762446,0.0108946640154283,0.0049704847326123,0.1259193519743504,0.9699994522158878,False,-0.0175115904929237,False,-0.0235458270594542
1718188,NORTHRIM BANK,10,2020-08-13,2020-08-13,-0.0597575507547778,-0.0017922867168393,1.517611877986709,200,False,0.0,0.0,2,2020-06-30,False,51,0.3457450421178134,14.51002080912126,0.0127276394997223,0.0098751028458613,0.0955057301840289,0.9672379566492368,False,0.0148891585658208,False,0.0113720258742129
463735,HANCOCK WHITNEY BANK,10,2020-08-13,2020-08-13,-0.0803689869597528,-0.0024492521406855,1.6960593345324546,200,False,0.0,0.0,2,2020-06-30,False,41,0.4396556333614506,17.318025041694156,-0.0133640874338173,0.0082472980345962,0.1007733255619739,0.9240394745379475,False,-0.0157795073807248,False,-0.0155692598983987
339858,"BOKF, NATIONAL ASSOCIATION",10,2020-08-13,2020-08-13,-0.1105903886780488,-0.0013329007790476,1.5864858066322227,200,False,0.0,0.0,2,2020-06-30,False,41,0.5615678917027318,17.635898159321464,0.0062588378630888,0.020015365711066,0.1078495699257339,0.8381588904629198,False,-0.0063143454787441,False,0.0013103411290852
693345,"FIRST FINANCIAL BANK, NATIONAL ASSOCIATION",10,2020-08-13,2020-08-13,-0.0651715174019379,-0.0006946341639143,1.1911570011058383,200,False,0.0,0.0,2,2020-06-30,False,51,0.3143254548047531,15.260999342183222,0.0109007555739661,0.0068015333984737,0.133359299855841,0.9494227640928026,False,-0.0124169311769676,False,-0.0191186015823432
702117,"NBT BANK, NATIONAL ASSOCIATION",10,2020-08-13,2020-08-13,-0.0677486357156474,-0.0009356746442417,1.0352383902393776,200,False,0.0,0.0,2,2020-06-30,False,41,0.3154426925826915,16.191689826855633,0.0063257064323333,0.003613749516296,0.117967159802592,0.9330972949470062,False,-0.0179239399073129,False,-0.0207440969472271
677176,TRUSTCO BANK,10,2020-08-13,2020-08-13,-0.08560045961056,-0.0010564754820603,1.3940654878479457,200,False,0.0,0.0,2,2020-06-30,False,41,0.0983893971230264,15.551917452431294,0.0089383148470408,0.00524301141264,0.0950580676914144,0.9470629651178748,False,-0.0164898487972195,False,-0.0190407467546969
749242,RENASANT BANK,10,2020-08-13,2020-08-13,-0.0752395693356084,-0.0016293028309674,1.20036719244892,200,False,0.0,0.0,2,2020-06-30,False,41,0.402419809329976,16.51560170297578,0.0036326644933488,0.0038901650879051,0.1519828388891995,0.9406749186055966,False,-0.0155650417444293,False,-0.0026753710834391
936426,S & T BANK,10,2020-08-13,2020-08-13,-0.0766737384545443,-0.0021508111854701,1.1636867124667234,200,False,0.0,0.0,2,2020-06-30,False,41,0.2786733431286697,16.062178736726942,-0.0035028955147518,0.0122061660357509,0.1206940183120514,0.9477740670242348,False,-0.0221855271434924,False,-0.0236860984177549
42420,FIRST COMMONWEALTH BANK,10,2020-08-13,2020-08-13,-0.0734687884104998,-0.002172723287466,1.2239553411784263,200,False,0.0,0.0,2,2020-06-30,False,41,0.259617287812282,16.0498169172714,0.0067738750777435,0.0071901034351373,0.1186994519593734,0.9476746700540422,False,-0.01801497024699,False,-0.0268659372053303
143662,UMPQUA BANK,10,2020-08-13,2020-08-13,-0.1165129817714032,-0.0010231746569781,1.3460293294488512,200,False,0.0,0.0,2,2020-06-30,False,41,0.3634963397135238,17.204372942047673,-0.1208940011014361,0.0032141370994551,0.0922567976084683,0.9287800943467038,False,-0.0177515037841208,False,-0.0202754042232133
61122,FIRST UNITED BANK & TRUST,10,2020-08-13,2020-08-13,-0.0303641493911267,-0.0023717121115309,0.6303524194562707,200,False,0.0,0.0,2,2020-06-30,False,41,0.3216977650497475,14.301044834934336,0.0057143103290189,0.0095355185074374,0.0880062866028775,0.9141791422435054,False,-0.0132566422493648,False,-0.0184389132514813
936855,"UMB BANK, NATIONAL ASSOCIATION",10,2020-08-13,2020-08-13,-0.0462473292948931,-0.0011154479225093,1.2101227011070566,200,False,0.0,0.0,2,2020-06-30,False,41,0.6977692099985198,17.205778395834052,0.0042847756541868,0.0056708113381744,0.0865532365665866,0.9072260428657224,False,-0.0050632364366289,False,0.0016994790342028
577128,PEOPLES BANK,10,2020-08-13,2020-08-13,-0.0797920905492436,-0.001936783860466,1.3184934916785678,200,False,0.0,0.0,2,2020-06-30,False,41,0.3173270837983285,15.420723758858555,0.0026608174743081,0.0079658901584001,0.1123522546350906,0.912382498764574,False,-0.0194090168351926,False,-0.0186474197793858
317342,STOCK YARDS BANK & TRUST COMPANY,10,2020-08-13,2020-08-13,-0.0450960589589575,0.0004622897120438,1.2568311508563388,200,False,0.0,0.0,2,2020-06-30,False,41,0.2685131900328227,15.281197954227736,0.01293932667193,0.004139016970544,0.0934689352477151,0.9512314844297268,False,-0.0165353018399241,False,-0.0142483483717924
584724,UNIFIED BANK,10,2020-08-13,2020-08-13,-0.0029076475947829,0.0007799379991476,0.1579980462370625,200,False,0.0,0.0,2,2020-06-30,False,51,0.1648528405777127,13.462338044776525,0.0135496031068138,0.0035411527248261,0.1249330918947236,0.9679060347001358,False,-0.0113754410039844,False,-0.0157388867743249
1386251,BANCFIRST,10,2020-08-13,2020-08-13,-0.0458979723201342,-0.0011837806134288,1.4260650433658584,200,False,0.0,0.0,2,2020-06-30,False,41,0.280057149544559,15.983386422099812,0.0092348707621543,0.0087334241351481,0.1020215796880899,0.9929697293420976,False,0.0132440846463141,False,-0.0010210759786549
100562,TRI COUNTIES BANK,10,2020-08-13,2020-08-13,-0.1047990664377849,-0.0008281538795376,1.1473282032532246,200,False,0.0,0.0,2,2020-06-30,False,41,0.2897124328625677,15.811340844773232,0.0067689455866904,0.0044854647572705,0.1273102111762075,0.973790637172932,False,-0.0104064797452014,False,-0.0081463231299411
37640,GERMAN AMERICAN BANK,10,2020-08-13,2020-08-13,-0.064465903716339,-0.0002006960583573,1.0801891168570703,200,False,0.0,0.0,2,2020-06-30,False,41,0.3655937026406287,15.392983800376488,0.0114960567484611,0.0058182483942869,0.1186240166650697,0.9476662879784492,False,-0.0014414126931096,False,-0.0067365011630953
981275,PREMIER BANK,10,2020-08-13,2020-08-13,-0.0855010227970254,-0.0017517305555316,1.420197593061973,200,False,0.0,0.0,2,2020-06-30,False,41,0.206385072523768,15.756975699738806,0.0009622677951382,0.0070302933148091,0.131104323546977,0.9617496689673533,False,-0.0186401943296893,False,-0.0209313244201479
435077,"PATHWARD, NATIONAL ASSOCIATION",10,2020-08-13,2020-08-13,-0.0692444725119323,-0.0024657019235152,1.5104254945751154,200,False,0.0,0.0,2,2020-06-30,False,41,0.0420928322537716,15.988780500337636,0.0169073070694448,0.0109684381413026,0.104670096745522,0.9657309450686404,False,-0.0374390185993839,False,-0.0425033270272743
2142155,QUAD CITY BANK AND TRUST COMPANY,10,2020-08-13,2020-08-13,-0.1099226559981683,-0.0008505330644429,1.482505424185573,200,False,0.0,0.0,2,2020-06-30,False,41,0.7058584171934024,14.509280044851463,0.0097169511978793,0.004353382401137,0.0920721850647971,0.9400204514509192,False,-0.016200078707045,False,-0.0066736054253526
921178,RIVERVIEW BANK,10,2020-08-13,2020-08-13,-0.0438693927568105,-0.0010627856061188,1.4279618886596015,200,False,0.0,0.0,2,2020-06-30,False,41,0.2380429334578526,14.135064774235923,0.0055371757933446,0.0012845061432902,0.1209373824022131,0.9646451205522294,False,0.0069605353144279,False,0.0026833739988246
693224,ATLANTIC UNION BANK,10,2020-08-13,2020-08-13,-0.0832677204544529,-0.0022350555497443,1.2678712719449734,200,False,0.0,0.0,2,2020-06-30,False,41,0.3572242757822433,16.796472079078747,0.0045804596149665,0.0040991493006821,0.1375094409247265,0.9287660902220294,False,-0.0190622552134037,False,-0.0138660327559413
470050,"FIRST FINANCIAL BANK, NATIONAL ASSOCIATION",10,2020-08-13,2020-08-13,-0.0666964501794272,-0.0005584754840856,1.19633230223884,200,False,0.0,0.0,2,2020-06-30,False,41,0.4067407054109955,16.14816509949688,0.0170115050943396,0.0074051069690269,0.1431189370167335,0.9347847086587298,False,-0.0127317215769752,False,-0.0205081710026149
936136,OLD SECOND NATIONAL BANK,10,2020-08-13,2020-08-13,-0.0839668918946467,-0.0021297139523181,1.303436625512482,200,False,0.0,0.0,2,2020-06-30,False,41,0.2203464339372976,14.891897005724168,0.0091143392530072,0.0093042183035504,0.1145856694039449,0.957948416714238,False,-0.0102529154140186,False,-0.0137274033387048
694904,"FLAGSTAR BANK, NATIONAL ASSOCIATION",10,2020-08-13,2020-08-13,-0.1334844356858686,-0.0008507765461872,0.8852964788747147,200,False,0.0,0.0,2,2020-06-30,False,41,0.2951151947750947,17.807947414491405,0.0082636770367617,0.0012655404564665,0.1327884918928741,0.6781598775299154,False,0.0019322331588067,False,0.0039885188949872
229801,VALLEY NATIONAL BANK,10,2020-08-13,2020-08-13,-0.1193367179130636,-0.0014575366241452,1.272657196048986,200,False,0.0,0.0,2,2020-06-30,False,41,0.4293287429953807,17.546161627565716,0.0090924495183012,0.0068351337944166,0.1146683687935236,0.8539783857416139,False,-0.0224982521293608,False,-0.0103947298661955
481177,LANDMARK NATIONAL BANK,10,2020-08-13,2020-08-13,-0.0594606723493261,0.0006536263281664,0.5128920009745733,200,False,0.0,0.0,2,2020-06-30,False,41,0.2994588600857139,13.925090260322678,0.0158396284668791,0.0114857504255787,0.1216516446811237,0.9680318426559764,False,-0.0053705372663357,False,-0.006494138539343
272272,SOUTHERN BANK,10,2020-08-13,2020-08-13,-0.019617902481498,-0.0013856184242573,1.2739692125248487,200,False,0.0,0.0,2,2020-06-30,False,51,0.1536013760678022,14.743270862099326,0.0105360602236836,0.0039948003453515,0.1010744456250476,0.9631314451016568,False,-0.0153940507113896,False,-0.0360019485125489
764030,AMERIS BANK,10,2020-08-13,2020-08-13,-0.1124894285509905,-0.0020482849290118,1.552941147806382,200,False,0.0,0.0,2,2020-06-30,False,41,0.3516889630686997,16.80046607026555,0.0062625274050014,0.0057188762696315,0.1327442220416421,0.9127609424567994,False,-0.023457124015108,False,-0.018971813129853
2236821,"PATRIOT BANK, NATIONAL ASSOCIATION",10,2020-08-13,2020-08-13,-0.0939991199772128,-0.0028282455514719,0.9994475569870636,200,False,0.0,0.0,2,2020-06-30,False,51,0.1581850301051425,13.795021074836624,-0.0031886694041863,0.0280660135636775,0.0946689816161572,0.8877493038095989,False,-0.0249252383667196,False,-0.0065660369198314
268677,CARVER FEDERAL SAVINGS BANK,10,2020-08-13,2020-08-13,-0.1370435597387233,0.0117437415482008,0.4076686306046926,200,False,0.0,0.0,2,2020-06-30,False,41,0.2032321343453232,13.4164394645065,-0.0065668767689654,0.0270580282181564,0.0937859102785184,0.8971115986697762,False,-0.0172337850810435,False,-0.0004582383491034
112837,"CAPITAL ONE, NATIONAL ASSOCIATION",10,2020-08-13,2020-08-13,-0.096081015240889,-0.0015726477821356,1.737414805272808,200,False,0.0,0.0,2,2020-06-30,False,31,0.2940120499400789,19.711865581885046,-0.0042218382752159,0.0085445590206064,0.1114737370627358,0.9414838045648332,False,-0.0323533217727303,True,-0.038154888354481
1002878,NORTHWEST BANK,10,2020-08-13,2020-08-13,-0.0527920139678175,-0.002227015334121,0.9711826151278222,200,False,0.0,0.0,2,2020-06-30,False,41,0.1924435803145187,16.454696093646497,0.0006980533567303,0.0106217527721983,0.1099079082360511,0.9389432801565158,False,-0.0184023696378016,False,-0.0132439230463765
697763,WESTAMERICA BANK,10,2020-08-13,2020-08-13,-0.0616201084278423,-0.0005020345092289,0.9674576368838576,200,False,0.0,0.0,2,2020-06-30,False,41,0.3342853863007468,15.67468082563922,0.0115037854396626,0.0034359927648916,0.1056638802544368,0.9530364280780425,False,0.0100093683837332,False,0.033136373748524
749635,AUBURNBANK,10,2020-08-13,2020-08-13,-0.0910530895902433,0.0027897647411106,0.7224106857907882,200,False,0.0,0.0,2,2020-06-30,False,51,0.3834904127396815,13.756938203805207,0.0067648524562352,0.0015592404271633,0.1076597639723892,0.990840982681282,False,0.0033150997456149,False,-0.0033009133191314
959304,FLUSHING BANK,10,2020-08-13,2020-08-13,-0.061630153840592,-0.0024187653841608,1.2010801139551326,200,False,0.0,0.0,2,2020-06-30,False,41,0.2913081817732215,15.784896830858544,0.004193251251661,0.0037855522268322,0.0932927934546766,0.7872963033928081,False,-0.021327681267691,False,-0.0145366293770362
352772,BANNER BANK,10,2020-08-13,2020-08-13,-0.1040272608172418,-0.0016101634926579,1.5671112142463657,200,False,0.0,0.0,2,2020-06-30,False,41,0.3000326992397342,16.462513806414268,0.00605498166555,0.0035101224087735,0.1181905549769177,0.9545264125951064,False,-0.0086181809217554,False,-0.0087680812898825
498317,"OHIO VALLEY BANK COMPANY, THE",10,2020-08-13,2020-08-13,0.0105846979985469,-0.0014524279528622,1.532671873092254,200,False,0.0,0.0,2,2020-06-30,False,41,0.2721416067507454,13.90059132252046,0.00462525429255,0.0100015222090297,0.1163642709208719,0.952371251460335,False,-0.0162120185493118,False,-0.019627042356901
506922,SANDY SPRING BANK,10,2020-08-13,2020-08-13,-0.0761566475093569,-0.0014903448040767,1.2500790651808746,200,False,0.0,0.0,2,2020-06-30,False,41,0.4051721915537386,16.4015158294282,-7.049982341150001e-05,0.0074306018704916,0.1151506154160065,0.8617957702269281,False,-0.022098088772084,False,-0.0208093804480615
3317932,CONNECTONE BANK,10,2020-08-13,2020-08-13,-0.0832681674940996,-0.0011925414503262,1.455403584778601,200,False,0.0,0.0,2,2020-06-30,False,41,0.6068947158529148,15.845854682027172,0.006269901152821,0.0110677280449115,0.1251685275539678,0.8873661612390792,False,-0.014934968098158,False,-0.0061087658151687
276579,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION",10,2020-08-13,2020-08-13,-0.0954988951947856,-0.0011774741799599,1.0880549028827655,200,False,0.0,0.0,2,2020-06-30,False,41,0.5036925447945131,18.152112800398218,0.0020976528839169,0.0064196849409057,0.0990843004782847,0.9537042269455832,False,-0.0139818542631828,False,0.0038995069733252
1412712,"COMMUNITY WEST BANK, NATIONAL ASSOCIATION",10,2020-08-13,2020-08-13,0.0208138261435142,-0.0001974007548379,0.3956448857475447,200,False,0.0,0.0,2,2020-06-30,False,51,0.4057607858698994,13.874413227483217,0.0057454142279611,0.0033713811097521,0.0786246832196946,0.7787372464511085,False,-0.0263008405057456,False,-0.0234271038061045
1929247,"SOUTHSTATE BANK, N.A.",10,2020-08-13,2020-08-13,-0.0583971702552032,-0.0020937783350251,1.1995790026158866,200,False,0.0,0.0,2,2020-06-30,False,41,0.3022405838923103,17.44574550042406,-0.0021532446144097,0.0047204932489429,0.1210712047327269,0.9050085797873167,False,-0.0178741044247954,False,-0.009323603043626
1890525,UNITY BANK,10,2020-08-13,2020-08-13,0.0113839833037622,-0.0003908705363002,1.7245438370825388,200,False,0.0,0.0,2,2020-06-30,False,51,0.3273785264530715,14.454205776584075,0.0109629948764735,0.0059400638589785,0.0896078580449501,0.8609102877126238,False,-0.0245520414788516,False,-0.0208676245435652
876634,CAPITAL CITY BANK,10,2020-08-13,2020-08-13,-0.0662519002222767,-0.0008038359132293,1.381460026224559,200,False,0.0,0.0,2,2020-06-30,False,41,0.3261258809636482,15.06554237167805,0.0081101197723849,0.0033209658721918,0.1034945597334902,0.9582489004416768,False,0.0047691869752582,False,0.0089786878002194
2239288,"WINTRUST BANK, NATIONAL ASSOCIATION",10,2020-08-13,2020-08-13,-0.1104356307200222,-0.0014681094313649,1.6146292431753655,200,False,0.0,0.0,2,2020-06-30,False,41,0.5076281280890497,15.937299530095146,0.0018926307099581,0.0050111505853487,0.0862512887825445,0.9589486083299448,False,-0.0162611795397977,False,-0.0221513265062217
556815,"PEOPLES BANK, A CODORUS VALLEY COMPANY",10,2020-08-13,2020-08-13,-0.029959632737853,-0.0018807989491459,1.2862706013311531,200,False,0.0,0.0,2,2020-06-30,False,41,0.2183696097905317,14.541933894680884,0.000439141217756,0.0129174510074054,0.0957961417478207,0.9691248969697748,False,-0.0186136608102238,False,-0.022322255958766
729310,PATHFINDER BANK,10,2020-08-13,2020-08-13,-0.052587520926138,-0.0012822242572612,0.4339438417033759,200,False,0.0,0.0,2,2020-06-30,False,51,0.2217766458096089,13.966347467600578,0.0064086301510052,0.0104017270042926,0.0820832691925659,0.9184073382321106,False,-0.0145740731177756,False,-0.0023522987072022
431172,PACIFIC PREMIER BANK,10,2020-08-13,2020-08-13,-0.1080909648061743,-0.0015379203433414,1.5198943019697475,200,False,0.0,0.0,2,2020-06-30,False,41,0.3585528084185327,16.83668745396126,-0.006335331537416,0.0022424366737872,0.1397312226870107,0.97176943195554,False,-0.0118134031195093,False,-0.0055643399086109
107244,BANK OZK,10,2020-08-13,2020-08-13,-0.136731178807818,-0.0005170452622355,1.37643946472093,200,False,0.0,0.0,2,2020-06-30,False,41,0.3940820990640717,17.08813220930308,0.0047104652547274,0.0032892517295382,0.1558226788674883,0.930701498200694,False,-0.0344947924036653,False,-0.0396220930297663
874845,LAKE CITY BANK,10,2020-08-13,2020-08-13,-0.0697819932597831,0.0003465236214915,1.085951149330192,200,False,0.0,0.0,2,2020-06-30,False,41,0.5169499067665915,15.508321503300651,0.013644085011673,0.0032832117345421,0.1135289736244778,0.9655680459776318,False,-0.0144595414005938,False,-0.0177543177818393
522605,BAR HARBOR BANK AND TRUST COMPANY,10,2020-08-13,2020-08-13,-0.0634051669664812,0.0002919085343687,1.4720983673581505,200,False,0.0,0.0,2,2020-06-30,False,41,0.2185468713037104,15.144641269936397,0.0097719335118872,0.0055304850816126,0.1192040358328934,0.8143341085052326,False,-0.0157274800260288,False,-0.0116096774991141
593007,CAMDEN NATIONAL BANK,10,2020-08-13,2020-08-13,-0.0735209003114695,-0.0010623557596368,1.173393874988078,200,False,0.0,0.0,2,2020-06-30,False,41,0.2616213229529373,15.411756234244328,0.0105729650507693,0.0025450317162459,0.1113888172837945,0.916302969307569,False,-0.0136864885143256,False,-0.0141826131463913
786612,MID PENN BANK,10,2020-08-13,2020-08-13,0.0082738935468677,-0.0008516455741413,1.6783830110427465,200,False,0.0,0.0,2,2020-06-30,False,41,0.3402480047913223,14.887518056996216,0.008434095407495,0.0059183563471372,0.089748935211715,0.8797202770904003,False,-0.023900306148765,False,-0.0247657829200462
881478,HERITAGE BANK,10,2020-08-13,2020-08-13,-0.0713432593903046,-0.0013886207017367,1.1585722910487724,200,False,0.0,0.0,2,2020-06-30,False,41,0.407545737314013,15.696959592409865,0.0026975435653895,0.0072013200528637,0.1222849339814914,0.969939159277633,False,-0.0014860248589772,False,0.0056831326935307
671464,BANK OF HOPE,10,2020-08-13,2020-08-13,-0.09300378648422,-0.0020727276186586,1.2625507938750982,200,False,0.0,0.0,2,2020-06-30,False,41,0.3976799292136257,16.658509921180706,0.0069730734443906,0.0087421711899791,0.1345546638734296,0.9519904585335582,False,-0.0201186931337842,False,-0.0121094505116801
606046,CADENCE BANK,10,2020-08-13,2020-08-13,-0.0892100556579418,-0.0010213981677163,1.3534247622237277,200,False,0.0,0.0,2,2020-06-30,False,41,0.3486082220008465,16.960325246505015,0.0073589168694381,0.0086435351665969,0.1177102345071087,0.924396634308606,False,-0.0192973281889898,False,-0.0052697501118349
782306,BROOKLINE BANK,10,2020-08-13,2020-08-13,-0.0894310375372825,-0.0017163272642112,1.1283439900356738,200,False,0.0,0.0,2,2020-06-30,False,41,0.3263269575913771,15.60158338887005,0.0009198828624381,0.0058854826545928,0.0971703377334508,0.7739732627141537,False,-0.0219106774770163,False,-0.017530312898505
1001152,INTERNATIONAL BANK OF COMMERCE,10,2020-08-13,2020-08-13,-0.0961263613259723,-0.0004240077085638,1.4472300118144854,200,False,0.0,0.0,2,2020-06-30,False,41,0.3332616182360328,16.096106144183363,0.0125883912147246,0.0099151595972788,0.1552479656284356,0.8526838348162484,False,-0.0161250543999092,False,-0.0230882275212746
59316,WAYNE BANK,10,2020-08-13,2020-08-13,0.0462819322871496,-0.0009505665470556,1.2039458205535578,200,False,0.0,0.0,2,2020-06-30,False,51,0.2370656704527579,14.11310385159356,0.0084285474530934,0.0030049614218361,0.0996120640361677,0.8965537433761521,False,-0.0168216655280655,False,-0.0282524499556764
491934,COLONY BANK,10,2020-08-13,2020-08-13,0.0152177987953332,-0.0009430878380437,0.987506245611363,200,False,0.0,0.0,2,2020-06-30,False,51,0.1834388651646787,14.387712520936372,0.0051880045029667,0.0101360973857908,0.0954352444608713,0.8896295658618198,False,-0.012140360619186,False,-0.0016234677211804
361167,SOUTHSIDE BANK,10,2020-08-13,2020-08-13,-0.0741495441827191,-0.000968107520584,1.0677981563533263,200,False,0.0,0.0,2,2020-06-30,False,41,0.3481897781886161,15.806842073906354,0.0081678777919918,0.0014626696366121,0.1306390840160261,0.7985689459673229,False,-0.0151619802943948,False,-0.0199236568396881
316840,REPUBLIC BANK & TRUST COMPANY,10,2020-08-13,2020-08-13,-0.0946350324222261,-0.0011462857109436,1.3170133509516684,200,False,0.0,0.0,2,2020-06-30,False,41,0.3097224970982534,15.679848329998208,0.0132334892931464,0.0039893895016867,0.1137570443088928,0.8951909320815566,False,-0.0232605946407203,False,-0.0313312003272455
2209553,HERITAGE BANK OF COMMERCE,10,2020-08-13,2020-08-13,-0.1174601883779455,-0.0020922006926655,1.3869380224690486,200,False,0.0,0.0,2,2020-06-30,False,41,0.5863152769492063,15.344255634770784,0.00629218939876,0.0033912931660518,0.1283938786549691,0.9752633151276944,False,0.0119731658589815,False,0.0106509226185249
821906,SALISBURY BANK AND TRUST COMPANY,10,2020-08-13,2020-08-13,-0.0497343857629558,0.0005879001673844,0.558890706824144,200,False,0.0,0.0,2,2020-06-30,False,51,0.2905622495497756,14.06793093001941,0.0081389937512479,0.0045414119112586,0.0978947850928067,0.9368358318986714,False,-0.0141076648511813,False,-0.0140953952543984
416245,BUSEY BANK,10,2020-08-13,2020-08-13,-0.0734119913199627,-0.0014102023401857,1.3483330942087135,200,False,0.0,0.0,2,2020-06-30,False,41,0.3827656901231258,16.19703085326644,0.0090522968408169,0.0034587203497859,0.125074320726579,0.9607726975549938,False,8.197239884405274e-05,False,-0.0021780171512724
399517,CNB BANK,10,2020-08-13,2020-08-13,-0.0618549823586973,-0.0021127354921371,1.469645468471159,200,False,0.0,0.0,2,2020-06-30,False,41,0.3296966148410717,15.308668554491272,0.0081156919703535,0.0095930692046672,0.0830407110104625,0.8853673155911231,False,-0.0189990846826227,False,-0.0231166179595208
664756,PROSPERITY BANK,10,2020-08-13,2020-08-13,-0.0907133706210246,-0.0005872659351963,1.3562824680334895,200,False,0.0,0.0,2,2020-06-30,False,41,0.4029326591640692,17.31128794382651,0.0161549431550234,0.0034052036858291,0.1831927140273568,0.9742239882537812,False,0.0021494546583666,False,0.0019362759216056
767974,CFBANK NATIONAL ASSOCIATION,10,2020-08-13,2020-08-13,-0.0469046211047964,-0.0005203851935847,0.3299956256340443,200,False,0.0,0.0,2,2020-06-30,False,51,0.2133341880142654,13.949858741923917,0.0224918713296397,0.0005682001551059,0.0932390620314375,0.8272903017418008,False,-0.0202953631945948,False,-0.0184817794181348
716374,FIRST HARRISON BANK,10,2020-08-13,2020-08-13,0.0302723535801825,0.0013988023034398,1.1836839109774138,200,False,0.0,0.0,2,2020-06-30,False,51,0.231987172692921,13.727056322372809,0.0096859654010236,0.0045931579132377,0.1076195314335032,0.9934654127246304,False,0.0070742222925307,False,0.0123611944077624
197478,EAST WEST BANK,10,2020-08-13,2020-08-13,-0.0855535675636972,-0.0008428390577877,1.3693204467353024,200,False,0.0,0.0,2,2020-06-30,False,31,0.5354259917632976,17.715671668464257,0.0101438545064462,0.0048026917419351,0.0948195146492311,0.9207379271230997,False,-0.01286575047623,False,-0.0139063912017444
958727,AMERICAN NATIONAL BANK AND TRUST COMPANY,10,2020-08-13,2020-08-13,-0.0567101607760998,-0.0012127926277706,1.4587052505876028,200,False,0.0,0.0,2,2020-06-30,False,41,0.3786267629491683,14.862186889641102,0.0106657996769152,0.0015347655277407,0.122466047485244,0.9743254786715826,False,-0.0104652809653532,False,-0.0051935105132805
968070,CAPITOL FEDERAL SAVINGS BANK,10,2020-08-13,2020-08-13,-0.0860506971158633,-0.0010333988505631,0.864589583899518,200,False,0.0,0.0,2,2020-06-30,False,41,0.1101942629836184,16.075226145049854,0.0049549265560264,0.0013885823065182,0.1220851316296541,0.7405366279130597,False,-0.0177135245805628,False,-0.0070058531830319
202907,"COMMUNITY BANK, NATIONAL ASSOCIATION",10,2020-08-13,2020-08-13,-0.0558417343634768,-0.0005525585911308,1.0379692758483474,200,False,0.0,0.0,2,2020-06-30,False,41,0.3645969429308087,16.399003303757787,0.0094095790079113,0.003551859147859,0.133412009517558,0.9685010861694424,False,0.0082339654928668,False,0.007491222392422
601416,FIVE STAR BANK,10,2020-08-13,2020-08-13,-0.0672631051168408,-0.001971868480394,1.6211894397635669,200,False,0.0,0.0,2,2020-06-30,False,41,0.2909645400345183,15.351361562467108,0.0063393420887494,0.0037744006757385,0.0970488950389826,0.9545142662055502,False,-0.0130083048243531,False,-0.0247835618124001
662369,BANK OF THE SIERRA,10,2020-08-13,2020-08-13,-0.0965014909369499,-0.0010352605456076,1.534421682216935,200,False,0.0,0.0,2,2020-06-30,False,41,0.3146057302904794,14.950073153730257,0.0110276727250159,0.0026481356011982,0.1116070323199497,0.9129015584550968,False,-0.0014938907324026,False,0.0063714246354098
